"Year","DBH","Height","Carbon_Above","Carbon_Below","Carbon_Total","Tree_ID"
5,9.6375,9.02987651018203,7.99335314788909,2.39800594436673,10.3913590922558,"P82.B7.0"
10,11.075,9.69799558169748,11.1582106312396,3.34746318937188,14.5056738206115,"P82.B7.0"
15,12.5125,10.3250843239471,14.9539533583078,4.48618600749233,19.4401393658001,"P82.B7.0"
20,13.95,10.9179891082924,19.412130580044,5.82363917401319,25.2357697540572,"P82.B7.0"
25,15.3875,11.4818360773894,24.5621743972122,7.36865231916367,31.9308267163759,"P82.B7.0"
30,16.825,12.020582157992,30.4317412748052,9.12952238244156,39.5612636572468,"P82.B7.0"
35,18.2625,12.5373578810536,37.0469720518395,11.1140916155518,48.1610636673913,"P82.B7.0"
40,19.7,13.0346907994647,44.4326951633757,13.3298085490127,57.7625037123884,"P82.B7.0"
45,21.1375,13.5146567267796,52.6125889432122,15.7837766829636,68.3963656261758,"P82.B7.0"
50,22.575,13.9789854125931,61.6093136103333,18.4827940831,80.0921076934333,"P82.B7.0"
55,24.0125,14.4291363923902,71.4446202631567,21.433386078947,92.8780063421037,"P82.B7.0"
60,25.45,14.86635470098,82.1394420845973,24.6418326253792,106.781274709977,"P82.B7.0"
65,26.8875,15.2917126239811,93.713971544111,28.1141914632333,121.828163007344,"P82.B7.0"
70,28.325,15.7061415411951,106.18772640986,31.8563179229579,138.044044332818,"P82.B7.0"
75,29.7625,16.110456593669,119.579606699662,35.8738820098986,155.453488709561,"P82.B7.0"
80,31.2,16.5053760581401,133.907944207601,40.1723832622803,174.080327469881,"P82.B7.0"
85,32.6375,16.8915367545328,149.19054588317,44.757163764951,193.947709648121,"P82.B7.0"
90,34.075,17.2695064366603,165.444732071871,49.6334196215612,215.078151693432,"P82.B7.0"
95,35.5125,17.6397938584245,182.687370423726,54.8062111271179,237.493581550844,"P82.B7.0"
100,36.95,18.0028570274884,200.934906121135,60.2804718363406,261.215377957476,"P82.B7.0"
0,39.7,28.619443506258,427.77137149891,128.331411449673,556.102782948582,"P82.B8.0"
5,41.2243055555556,28.972800599681,466.19872616389,139.859617849167,606.058344013057,"P82.B8.0"
10,42.7486111111111,29.3174537336083,506.493440024496,151.948032007349,658.441472031845,"P82.B8.0"
15,44.2729166666667,29.6539165681631,548.674815394636,164.602444618391,713.277260013026,"P82.B8.0"
20,45.7972222222222,29.982655987507,592.76166716202,177.828500148606,770.590167310626,"P82.B8.0"
25,47.3215277777778,30.3040977601948,638.772351273791,191.631705382137,830.404056655928,"P82.B8.0"
30,48.8458333333333,30.618631355841,686.724790673728,206.017437202119,892.742227875847,"P82.B8.0"
35,50.3701388888889,30.9266140660508,736.636498993087,220.990949697926,957.627448691013,"P82.B8.0"
40,51.8944444444445,31.2283745479666,788.524602253077,236.557380675923,1025.081982929,"P82.B8.0"
45,53.41875,31.5242158857828,842.405858800504,252.721757640151,1095.12761644066,"P82.B8.0"
50,54.9430555555556,31.8144182475864,898.296677667674,269.489003300302,1167.78568096798,"P82.B8.0"
55,56.4673611111111,32.0992412006746,956.213135522176,286.863940656653,1243.07707617883,"P82.B8.0"
60,57.9916666666667,32.3789257372211,1016.17099235067,304.8512977052,1321.02229005587,"P82.B8.0"
65,59.5159722222222,32.6536960531366,1078.18570600258,323.455711800774,1401.64141780336,"P82.B8.0"
70,61.0402777777778,32.9237611157005,1142.27244570421,342.681733711263,1484.95417941547,"P82.B8.0"
75,62.5645833333334,33.1893160496615,1208.44610464036,362.533831392109,1570.97993603247,"P82.B8.0"
80,64.0888888888889,33.4505433667097,1276.72131168947,383.01639350684,1659.73770519631,"P82.B8.0"
85,65.6131944444445,33.7076140592991,1347.11244238812,404.133732716435,1751.24617510455,"P82.B8.0"
90,67.1375,33.9606885765711,1419.63362919274,425.890088757822,1845.52371795056,"P82.B8.0"
95,68.6618055555556,34.2099176974599,1494.29877109855,448.289631329566,1942.58840242812,"P82.B8.0"
100,70.1861111111111,34.4554433138378,1571.12154266967,471.336462800901,2042.45800547057,"P82.B8.0"
0,10.5,8.55720436440071,87.8109448501031,26.3432834550309,114.154228305134,"P82.B9.0"
5,13.0416666666667,10.3754575936829,151.75577245904,45.526731737712,197.282504196752,"P82.B9.0"
10,15.5833333333333,12.1544698116884,237.84874192016,71.354622576048,309.203364496208,"P82.B9.0"
15,18.125,13.9013582040728,348.260504615175,104.478151384552,452.738655999727,"P82.B9.0"
20,20.6666666666667,15.621125014636,484.997553019865,145.49926590596,630.496818925825,"P82.B9.0"
25,23.2083333333333,17.3174713675424,649.935616800182,194.980685040055,844.916301840237,"P82.B9.0"
30,25.75,18.9932421328024,844.842999155719,253.452899746716,1098.29589890243,"P82.B9.0"
35,28.2916666666667,20.6506894231812,1071.39765925631,321.419297776892,1392.8169570332,"P82.B9.0"
40,30.8333333333333,22.2916384627162,1331.2001698057,399.360050941709,1730.56022074741,"P82.B9.0"
45,33.375,23.9175971237287,1625.78382672897,487.735148018691,2113.51897474766,"P82.B9.0"
50,35.9166666666666,25.5298311218709,1956.62271962445,586.986815887336,2543.60953551179,"P82.B9.0"
55,38.4583333333333,27.1294173162742,2325.13829782788,697.541489348364,3022.67978717625,"P82.B9.0"
60,41,28.71728252158,2732.70479873298,819.811439619894,3552.51623835288,"P82.B9.0"
65,43.5416666666666,30.2942324270725,3180.65379735291,954.196139205873,4134.84993655878,"P82.B9.0"
70,46.0833333333333,31.8609735764517,3670.27806478185,1101.08341943456,4771.36148421641,"P82.B9.0"
75,48.625,33.4181303651907,4202.83487455182,1260.85046236555,5463.68533691737,"P82.B9.0"
80,51.1666666666666,34.9662583868145,4779.54886182204,1433.86465854661,6213.41352036865,"P82.B9.0"
85,53.7083333333333,36.5058550550692,5401.61451596744,1620.48435479023,7022.09887075767,"P82.B9.0"
90,56.25,38.0373681607794,6070.19836935002,1821.05951080501,7891.25788015503,"P82.B9.0"
95,58.7916666666666,39.5612028402449,6786.44093185269,2035.93227955581,8822.3732114085,"P82.B9.0"
100,61.3333333333333,41.0777273060419,7551.45841079826,2265.43752323948,9816.89593403774,"P82.B9.0"
0,10.2,9.29673386104844,9.1587576300089,2.74762728900267,11.9063849190116,"P82.B10.0"
5,11.6375,9.94783973192921,12.5665732654634,3.76997197963902,16.3365452451024,"P82.B10.0"
10,13.075,10.56084737908,16.6178979014355,4.98536937043065,21.6032672718662,"P82.B10.0"
15,14.5125,11.1418452795652,21.3434050325104,6.40302150975311,27.7464265422635,"P82.B10.0"
20,15.95,11.6954506232859,26.7717964632119,8.03153893896356,34.8033354021754,"P82.B10.0"
25,17.3875,12.2252641250236,32.9301081917934,9.87903245753802,42.8091406493314,"P82.B10.0"
30,18.825,12.734158514695,39.8439458503255,11.9531837550977,51.7971296054232,"P82.B10.0"
35,20.2625,13.224469528175,47.5376703734765,14.2613011120429,61.7989714855194,"P82.B10.0"
40,21.7,13.6981268946167,56.0345473896488,16.8103642168946,72.8449116065434,"P82.B10.0"
45,23.1375,14.1567468761475,65.3568694750951,19.6070608425285,84.9639303176237,"P82.B10.0"
50,24.575,14.6016993191682,75.5260576580344,22.6578172974103,98.1838749554447,"P82.B10.0"
55,26.0125,15.0341573091516,86.5627467549646,25.9688240264894,112.531570781454,"P82.B10.0"
60,27.45,15.4551346486975,98.4868579020245,29.5460573706073,128.032915272632,"P82.B10.0"
65,28.8875,15.8655146224009,111.317660798631,33.3952982395893,144.71295903822,"P82.B10.0"
70,30.325,16.2660724044211,125.073827580623,37.522148274187,162.59597585481,"P82.B10.0"
75,31.7625,16.6574927467237,139.773479805793,41.9320439417378,181.70552374753,"P82.B10.0"
80,33.2,17.0403841092798,155.434229714548,46.6302689143644,202.064498628912,"P82.B10.0"
85,34.6375,17.4152900700925,172.073216688771,51.6219650066313,223.695181695402,"P82.B10.0"
90,36.075,17.7826986292058,189.707139649796,56.9121418949387,246.619281544735,"P82.B10.0"
95,37.5125,18.1430498633629,208.352285996309,62.5056857988927,270.857971795202,"P82.B10.0"
100,38.95,18.4967422753408,228.024557573829,68.4073672721488,296.431924845978,"P82.B10.0"
0,41.1,28.9443179397117,462.995347514884,138.898604254465,601.893951769349,"P82.B11.0"
5,42.6243055555556,29.2896609609043,503.137050494782,150.941115148435,654.078165643217,"P82.B11.0"
10,44.1486111111111,29.6267736290921,545.163859558054,163.549157867416,708.71301742547,"P82.B11.0"
15,45.6729166666667,29.9561264184094,589.094628238002,176.728388471401,765.823016709402,"P82.B11.0"
20,47.1972222222222,30.2781482596236,634.94774890425,190.484324671275,825.432073575525,"P82.B11.0"
25,48.7215277777778,30.5932314196073,682.741178895801,204.82235366874,887.563532564542,"P82.B11.0"
30,50.2458333333333,30.9017356742226,732.492464384862,219.747739315458,952.24020370032,"P82.B11.0"
35,51.7701388888889,31.203991895107,784.218762232725,235.265628669817,1019.48439090254,"P82.B11.0"
40,53.2944444444445,31.5003051473852,837.93686006196,251.381058018588,1089.31791808055,"P82.B11.0"
45,54.81875,31.7909573769739,893.663194738304,268.098958421491,1161.76215315979,"P82.B11.0"
50,56.3430555555556,32.0762097516724,951.413869429767,285.42416082893,1236.8380302587,"P82.B11.0"
55,57.8673611111111,32.3563047087353,1011.20466938872,303.361400816616,1314.56607020534,"P82.B11.0"
60,59.3916666666667,32.6314677524392,1073.05107658425,321.915322975274,1394.96639955952,"P82.B11.0"
65,60.9159722222222,32.9019090377562,1136.96828329638,341.090484988914,1478.05876828529,"P82.B11.0"
70,62.4402777777778,33.1678247702671,1202.97120477045,360.891361431134,1563.86256620158,"P82.B11.0"
75,63.9645833333334,33.4293984475725,1271.07449101822,381.322347305466,1652.39683832369,"P82.B11.0"
80,65.4888888888889,33.6868019634728,1341.2925378427,402.387761352809,1743.6802991955,"P82.B11.0"
85,67.0131944444445,33.9401965929093,1413.6394971547,424.091849146411,1837.73134630111,"P82.B11.0"
90,68.5375,34.1897338729445,1488.12928664218,446.438785992655,1934.56807263484,"P82.B11.0"
95,70.0618055555556,34.435556392809,1564.77559884645,469.432679653934,2034.20827850038,"P82.B11.0"
100,71.5861111111111,34.6777985041642,1643.59190969405,493.077572908216,2136.66948260227,"P82.B11.0"
0,34,27.2106019490098,300.28042428018,90.0841272840541,390.364551564234,"P82.B12.0"
5,35.5243055555556,27.6020637185505,331.90521908975,99.571565726925,431.476784816675,"P82.B12.0"
10,37.0486111111111,27.9823568468777,365.320301827031,109.596090548109,474.91639237514,"P82.B12.0"
15,38.5729166666667,28.3522405600952,400.547104363833,120.16413130915,520.711235672982,"P82.B12.0"
20,40.0972222222222,28.712394851133,437.6064351935,131.28193055805,568.88836575155,"P82.B12.0"
25,41.6215277777778,29.0634314155216,476.518521181811,142.955556354543,619.474077536354,"P82.B12.0"
30,43.1458333333333,29.4059027362695,517.303045057339,155.190913517202,672.49395857454,"P82.B12.0"
35,44.6701388888889,29.7403096848932,559.979179214766,167.99375376443,727.972932979196,"P82.B12.0"
40,46.1944444444445,30.0671079229089,604.565616310048,181.369684893014,785.935301203063,"P82.B12.0"
45,47.71875,30.3867133261079,651.080597050037,195.324179115011,846.404776165048,"P82.B12.0"
50,49.2430555555556,30.6995066069996,699.541935517137,209.862580655141,909.404516172278,"P82.B12.0"
55,50.7673611111111,31.0058372749113,749.967042318732,224.99011269562,974.957155014351,"P82.B12.0"
60,52.2916666666667,31.3060270455397,802.372945809226,240.711883742768,1043.08482955199,"P82.B12.0"
65,53.8159722222222,31.6003727901921,856.776311597759,257.032893479328,1113.80920507709,"P82.B12.0"
70,55.3402777777778,31.889149098047,913.193460525622,273.958038157687,1187.15149868331,"P82.B12.0"
75,56.8645833333334,32.1726105113936,971.64038527304,291.492115581912,1263.13250085495,"P82.B12.0"
80,58.3888888888889,32.450993483177,1032.13276573439,309.639829720317,1341.77259545471,"P82.B12.0"
85,59.9131944444445,32.7245180976454,1094.68598328354,328.405794985062,1423.0917782686,"P82.B12.0"
90,61.4375,32.9933895880274,1159.31513403607,347.79454021082,1507.10967424689,"P82.B12.0"
95,62.9618055555556,33.2577996795896,1226.03504120246,367.810512360739,1593.8455535632,"P82.B12.0"
100,64.4861111111111,33.5179277818795,1294.86026661547,388.458079984641,1683.31834660011,"P82.B12.0"
0,31.6,26.5695203158877,254.062423467115,76.2187270401346,330.28115050725,"P82.B13.0"
5,33.1243055555556,26.9803346259493,282.9135055609,84.87405166827,367.78755722917,"P82.B13.0"
10,34.6486111111111,27.3785912790051,313.519753175089,94.0559259525267,407.575679127616,"P82.B13.0"
15,36.1729166666667,27.765202255858,345.903676546898,103.771102964069,449.674779510967,"P82.B13.0"
20,37.6972222222222,28.1409781271574,380.087086442901,114.02612593287,494.113212375771,"P82.B13.0"
25,39.2215277777778,28.5066429307351,416.091144076252,124.827343222875,540.918487299127,"P82.B13.0"
30,40.7458333333333,28.8628463785285,453.936405609259,136.180921682778,590.117327292037,"P82.B13.0"
35,42.2701388888889,29.2101739535285,493.642862014313,148.092858604294,641.735720618606,"P82.B13.0"
40,43.7944444444445,29.549155323761,535.229974931235,160.56899247937,695.798967410605,"P82.B13.0"
45,45.31875,29.8802714021493,578.716709051745,173.615012715524,752.331721767269,"P82.B13.0"
50,46.8430555555556,30.2039603080342,624.121561475521,187.236468442656,811.358029918178,"P82.B13.0"
55,48.3673611111111,30.5206224311239,671.462588412494,201.438776523748,872.901364936243,"P82.B13.0"
60,49.8916666666667,30.8306247568229,720.757429549125,216.227228864737,936.984658413862,"P82.B13.0"
65,51.4159722222222,31.1343045797753,772.023330349572,231.606999104872,1003.63032945444,"P82.B13.0"
70,52.9402777777778,31.431972707594,825.277162524034,247.58314875721,1072.86031128124,"P82.B13.0"
75,54.4645833333334,31.7239162373212,880.535442864316,264.160632859295,1144.69607572361,"P82.B13.0"
80,55.9888888888889,32.010400971881,937.814350619786,281.344305185936,1219.15865580572,"P82.B13.0"
85,57.5131944444445,32.2916735316658,997.129743564188,299.138923069256,1296.26866663344,"P82.B13.0"
90,59.0375,32.5679632067237,1058.49717288464,317.549151865393,1376.04632475003,"P82.B13.0"
95,60.5618055555556,32.839483587244,1121.93189700787,336.57956910236,1458.51146611023,"P82.B13.0"
100,62.0861111111111,33.1064340037501,1187.44889446479,356.234668339436,1543.68356280422,"P82.B13.0"
0,32.3,26.7597987597017,267.095105193267,80.1285315579802,347.223636751247,"P82.B14.0"
5,33.8243055555556,27.1647258723033,296.749362201805,89.0248086605416,385.774170862347,"P82.B14.0"
10,35.3486111111111,27.5575278014245,328.16921228669,98.450763686007,426.619975972697,"P82.B14.0"
15,36.8729166666667,27.9390679126081,361.376837890994,108.413051367298,469.789889258293,"P82.B14.0"
20,38.3972222222222,28.3101153673317,396.393745638465,118.918123691539,515.311869330004,"P82.B14.0"
25,39.9215277777778,28.6713586941074,433.240813658271,129.972244097481,563.213057755752,"P82.B14.0"
